8000,77.147,71.688
8000,78.576,42.704
8001,42.196,159.144
8001,75.171,18.699
8002,76.837,97.09
8002,34.688,42.089
8003,18.397,105.016
8003,44.729,48.192
8004,27.46,163.042
8004,67.705,83.059
8005,66.018,46.889
8005,9.628,113.028
8006,32.58,148.869
8006,57.675,147.066
8007,4.957,168.812
8007,8.112,46.011
8008,87.789,155.697
8008,43.918,79.486
8009,87.548,85.785
8009,27.592,148.635
8010,79.137,142.12
8010,65.001,107.85
8011,43.635,21.574
8011,59.344,172.223
8012,59.908,125.367
8012,61.636,105.294
8013,10.431,124.705
8013,11.017,75.584
8014,45.38,157.566
8014,65.845,30.359
8015,50.202,67.363
8015,28.633,37.467
8016,4.429,95.335
8016,40.892,123.671
8017,76.289,76.931
8017,9.035,136.909
8018,62.365,147.673
8018,31.266,117.196
8019,77.75,152.72
8019,47.08,85.848
8020,22.4,49.009
8020,16.54,128.365
8021,28.076,96.615
8021,25.247,129.648
8022,36.838,32.155
8022,54.456,32.48
8023,32.295,166.926
8023,40.454,95.779
8024,60.663,28.483
8024,6.145,90.903
8025,82.535,81.734
8025,7.325,31.635
8026,71.582,46.395
8026,23.235,51.44
8027,12.74,129.702
8027,51.749,12.3
8028,73.309,21.575
8028,42.723,57.315
8029,48.868,58.64
8029,28.316,170.349
8030,64.319,64.976
8030,74.489,169.23
8031,57.171,42.328
8031,66.641,75.247
8032,67.055,116.435
8032,11.475,170.234
8033,39.929,32.272
8033,54.02,26.395
8034,71.821,76.642
8034,11.24,121.569
8035,75.625,137.115
8035,63.516,2.504
8036,76.433,22.161
8036,64.912,12.294
8037,35.505,72.962
8037,78.018,77.586
8038,14.984,151.414
8038,78.498,84.741
8039,19.934,122.681
8039,8.839,138.842
8040,39.636,177.925
8040,41.102,5.348
8041,42.6,51.933
8041,67.853,120.039
8042,41.809,88.13
8042,45.007,160.58
8043,1.516,90.115
8043,42.285,20.292
8044,47.016,155.362
8044,50.89,7.999
8045,48.78,44.479
8045,83.723,29.056
8046,56.88,165.219
8046,74.842,8.289
8047,72.429,4.414
8047,37.666,49.719
8048,74.327,36.104
8048,64.666,20.061
8049,38.622,127.896
8049,66.929,99.237
8050,83.829,110.49
8050,24.973,49.565
8051,60.519,61.048
8051,21.992,129.268
8052,65.01,44.046
8052,48.987,149.069
8053,56.56,12.821
8053,81.299,130.267
8054,35.206,117.284
8054,24.112,164.711
8055,50.286,113.283
8055,28.106,92.563
8056,84.695,140.841
8056,51.158,107.778
8057,2.36,37.416
8057,42.881,97.765
8058,69.545,79.341
8058,21.474,73.491
8059,48.269,0.837
8059,37.379,174.367
8060,26.74,97.95
8060,39.214,126.82
8061,40.682,132.323
8061,4.717,177.293
8062,54.007,132.893
8062,43.462,121.307
8063,12.477,68.243
8063,80.017,92.905
8064,60.828,25.315
8064,44.364,46.847
8065,36.503,98.567
8065,5.458,24.856
8066,18.821,119.626
8066,5.45,134.494
8067,52.778,57.236
8067,24.807,113.098
8068,22.821,146.031
8068,51.192,51.541
8069,73.9,65.375
8069,83.352,93.13
8070,48.911,159.211
8070,0.78,15.276
8071,39.941,59.178
8071,41.237,78.621
8072,26.961,55.774
8072,57.022,121.031
8073,65.763,81.555
8073,89.575,151.837
8074,18.851,51.917
8074,38.52,121.012
8075,19.844,124.24
8075,1.586,68.476
8076,45.612,18.469
8076,25.972,141.359
8077,78.143,146.701
8077,24.688,111.853
8078,84.52,85.224
8078,12.306,82.823
8079,27.208,102.738
8079,62.599,140.545
8080,4.612,152.794
8080,81.98,12.627
8081,71.819,160.396
8081,88.241,147.852
8082,85.295,43.385
8082,27.1,3.688
8083,73.29,43.045
8083,50.422,79.748
8084,77.549,48.162
8084,45.071,9.603
8085,85.058,109.243
8085,26.545,38.047
8086,83.302,140.514
8086,80.485,17.661
8087,6.855,112.453
8087,64.426,161.355
8088,89.992,94.945
8088,16.373,157.652
8089,48.75,6.873
8089,36.387,106.206
8090,33.927,81.998
8090,60.219,154.633
8091,71.52,109.487
8091,48.575,77.685
8092,5.911,18.741
8092,87.894,117.822
8093,40.867,173.248
8093,71.689,67.997
8094,21.87,176.782
8094,28.358,52.583
8095,35.666,142.188
8095,86.914,57.117
8096,21.841,61.275
8096,38.37,112.355
8097,32.422,18.948
8097,8.266,118.398
8098,77.42,65.66
8098,76.408,127.64
8099,57.404,6.832
8099,0.757,129.68
8100,3.431,122.908
8100,26.63,67.978
8101,73.709,62.417
8101,7.31,59.757
8102,57.326,139.908
8102,13.495,38.974
8103,53.239,126.139
8103,66.756,56.362
8104,61.426,72.756
8104,43.955,8.355
8105,26.938,114.445
8105,80.524,136.698
8106,88.421,147.165
8106,69.012,29.313
8107,8.033,139.765
8107,26.439,8.449
8108,81.108,3.748
8108,42.92,129.297
8109,61.724,18.949
8109,37.535,71.802
8110,21.211,35.826
8110,20.942,168.708
8111,9.269,67.922
8111,6.018,82.372
8112,50.28,3.5
8112,15.71,169.589
8113,30.914,62.564
8113,57.481,151.59
8114,89.436,162.652
8114,5.044,11.708
8115,84.475,145.665
8115,70.793,141.623
8116,19.132,119.814
8116,28.607,131.384
8117,35.214,161.728
8117,67.899,73.494
8118,88.87,31.47
8118,36.179,23.614
8119,25.376,111.952
8119,42.989,167.234
8120,10.171,144.869
8120,89.203,98.965
8121,19.313,126.697
8121,17.419,108.331
8122,9.373,41.017
8122,25.229,108.291
8123,69.773,176.615
8123,75.069,131.466
8124,11.105,25.765
8124,57.686,19.98
8125,51.443,138.969
8125,36.173,123.099
8126,67.094,100.593
8126,14.705,140.963
8127,32.238,7.836
8127,81.92,95.041
8128,52.349,152.759
8128,29.533,162.325
8129,7.603,175.41
8129,45.534,69.998
8130,17.263,24.304
8130,76.908,142.584
8131,85.822,52.988
8131,81.913,133.018
8132,69.491,176.139
8132,5.566,109.601
8133,71.759,104.117
8133,61.98,130.2
8134,40.997,138.296
8134,70.828,26.912
8135,85.763,79.54
8135,82.396,23.452
8136,28.334,78.595
8136,86.469,148.275
8137,24.328,83.984
8137,2.902,75.742
8138,79.095,106.037
8138,16.095,125.219
8139,80.129,104.899
8139,17.853,155.16
8140,11.984,92.491
8140,69.11,23.162
8141,82.754,131.879
8141,38.456,133.516
8142,43.038,7.721
8142,27.47,129.814
8143,15.914,147.298
8143,51.61,149.386
8144,87.763,13.81
8144,72.733,74.765
8145,15.297,42.328
8145,85.609,14.546
8146,75.207,36.707
8146,71.586,64.013
8147,89.366,84.542
8147,9.218,129.447
8148,46.451,108.904
8148,82.299,149.192
8149,62.606,100.223
8149,75.981,179.002
8150,37.819,179.14
8150,31.9,157.457
8151,71.937,14.679
8151,5.518,143.118
8152,70.455,59.489
8152,72.723,61.795
8153,45.001,129.424
8153,24.557,127.922
8154,80.194,68.346
8154,43.537,95.423
8155,16.856,165.903
8155,42.917,68.058
8156,78.278,87.953
8156,57.625,114.446
8157,31.945,64.144
8157,78.77,1.849
8158,40.5,16.865
8158,6.417,15.338
8159,40.018,17.515
8159,1.11,125.083
8160,25.851,8.129
8160,3.122,36.97
8161,52.673,110.252
8161,61.602,4.693
8162,28.477,57.384
8162,9.397,101.658
8163,60.97,29.945
8163,14.795,94.658
8164,56.575,157.654
8164,0.272,24.455
8165,44.235,0.119
8165,31.713,102.701
8166,14.713,112.882
8166,56.844,69.497
8167,54.198,157.155
8167,75.353,78.072
8168,53.639,2.495
8168,27.008,36.698
8169,52.437,132.638
8169,22.723,141.135
8170,17.695,43.813
8170,1.76,86.84
8171,74.734,107.627
8171,48.97,142.117
8172,28.549,72.92
8172,89.421,178.3
8173,14.578,42.463
8173,11.565,68.379
8174,62.551,74.528
8174,26.797,69.665
8175,85.294,70.166
8175,20.107,7.806
8176,20.913,36.422
8176,50.45,133.155
8177,21.201,140.572
8177,86.353,4.011
8178,71.98,54.831
8178,81.28,66.724
8179,55.258,178.46
8179,11.212,137.566
8180,55.585,96.924
8180,36.726,5.236
8181,6.099,39.56
8181,53.768,32.801
8182,24.18,103.393
8182,54.395,99.425
8183,87.177,107.639
8183,33.171,14.968
8184,5.911,16.544
8184,2.507,2.054
8185,83.957,132.764
8185,49.293,102.298
8186,44.69,6.237
8186,33.542,4.764
8187,31.447,84.719
8187,4.641,128.874
8188,39.033,36.824
8188,81.357,129.828
8189,18.208,141.586
8189,46.381,128.43
8190,50.67,167.388
8190,10.616,138.74
8191,9.28,110.77
8191,71.353,53.549
8192,36.626,81.105
8192,60.701,31.607
8193,22.992,109.278
8193,24.158,131.548
8194,80.233,34.875
8194,73.388,157.891
8195,54.994,19.545
8195,88.861,8.731
8196,64.812,138.138
8196,24.784,130.861
8197,1.995,159.959
8197,87.402,135.378
8198,67.319,131.31
8198,80.125,41.699
8199,60.768,80.189
8199,71.305,111.286
8200,30.997,98.435
8200,34.569,38.992
8201,62.267,57.402
8201,37.489,24.188
8202,42.955,141.481
8202,49.982,56.721
8203,39.937,34.955
8203,53.928,131.81
8204,67.891,56.932
8204,71.391,170.318
8205,83.535,143.892
8205,72.145,2.823
8206,81.746,120.726
8206,29.153,69.401
8207,33.448,97.41
8207,22.851,156.539
8208,44.711,163.982
8208,28.5,95.561
8209,0.249,171.964
8209,7.065,117.064
8210,19.1,132.748
8210,38.602,104.216
8211,48.072,1.085
8211,78.711,167.816
8212,37.921,25.584
8212,59.963,129.355
8213,69.993,162.038
8213,23.093,96.577
8214,44.698,121.328
8214,42.204,153.386
8215,6.052,47.004
8215,87.401,45.75
8216,83.283,142.217
8216,1.831,30.722
8217,12.896,120.432
8217,33.648,169.624
8218,77.194,77.299
8218,73.827,148.707
8219,35.114,72.407
8219,71.249,118.038
8220,74.442,66.9
8220,84.099,88.005
8221,67.534,177.885
8221,32.213,97.738
8222,37.978,145.877
8222,84.235,89.617
8223,12.13,102.037
8223,31.27,56.168
8224,34.221,31.312
8224,57.375,47.764
8225,32.902,167.527
8225,76.387,65.793
8226,74.064,161.025
8226,72.024,171.515
8227,49.06,154.019
8227,39.358,9.71
8228,31.361,106.951
8228,4.01,112.683
8229,79.385,130.551
8229,81.36,79.352
8230,88.965,24.129
8230,12.267,142.07
8231,56.467,57.494
8231,33.704,163.124
8232,75.648,103.312
8232,42.961,73.994
8233,18.062,123.981
8233,23.062,141.736
8234,38.554,179.947
8234,39.524,60.86
8235,19.815,32.931
8235,64.108,20.054
8236,32.126,109.595
8236,23.697,78.963
8237,4.888,2.707
8237,15.617,84.866
8238,24.309,74.775
8238,19.736,31.001
8239,10.346,17.402
8239,11.439,107.683
8240,15.153,127.288
8240,29.497,99.131
8241,73.61,75.671
8241,72.267,139.407
8242,30.851,133.067
8242,73.192,32.659
8243,80.789,90.47
8243,51.267,65.066
8244,34.24,175.791
8244,11.503,146.926
8245,24.817,31.413
8245,61.994,91.899
8246,34.796,15.425
8246,58.806,91.172
8247,89.062,0.379
8247,12.632,147.565
8248,35.94,176.139
8248,79.369,21.089
8249,19.088,122.966
8249,45.391,99.177
8250,20.205,77.183
8250,22.589,84.537
8251,16.311,53.699
8251,6.647,119.315
8252,88.742,146.209
8252,44.347,31.525
8253,84.118,155.758
8253,81.339,17.715
8254,69.208,118.078
8254,60.126,109.887
8255,79.931,54.489
8255,27.678,150.827
8256,75.098,99.011
8256,44.939,55.401
8257,29.768,147.981
8257,76.246,103.644
8258,47.74,93.692
8258,56.803,100.204
8259,0.159,129.602
8259,50.448,100.528
8260,14.671,51.381
8260,40.883,111.468
8261,78.737,0.16
8261,11.845,16.335
8262,73.102,133.201
8262,86.425,110.392
8263,81.939,108.441
8263,27.557,163.718
8264,53.797,127.446
8264,23.999,131.1
8265,86.672,83.765
8265,5.701,93.453
8266,66.312,76.175
8266,44.451,78.5
8267,66.427,13.341
8267,67.562,58.736
8268,44.015,66.772
8268,34.598,48.341
8269,37.438,54.268
8269,29.257,44.373
8270,50.616,35.787
8270,86.008,55.261
8271,80.11,99.757
8271,19.017,88.828
8272,86.761,172.894
8272,78.082,72.246
8273,89.295,38.493
8273,81.557,162.402
8274,61.548,108.37
8274,7.747,5.876
8275,63.896,137.56
8275,21.826,24.903
8276,10.115,123.936
8276,19.39,164.684
8277,80.777,0.163
8277,1.75,40.904
8278,45.568,105.087
8278,0.17,47.191
8279,27.002,137.316
8279,49.142,82.393
8280,72.979,140.92
8280,42.13,21.113
8281,49.704,153.414
8281,46.255,37.228
8282,68.141,164.707
8282,66.792,48.619
8283,31.506,105.718
8283,30.382,68.817
8284,20.494,161.753
8284,65.866,28.907
8285,26.725,112.191
8285,60.176,108.196
8286,24.933,73.724
8286,23.189,14.092
8287,50.839,149.119
8287,89.327,92.371
8288,89.23,20.264
8288,50.496,69.732
8289,84.964,118.487
8289,43.476,78.515
8290,5.88,14.204
8290,3.622,48.961
8291,3.412,165.066
8291,30.316,27.522
8292,21.452,124.108
8292,15.913,128.398
8293,65.623,24.089
8293,83.691,53.047
8294,0.286,56.886
8294,79.09,134.75
8295,8.597,161.395
8295,53.352,112.966
8296,82.465,27.454
8296,63.819,37.69
8297,82.765,52.686
8297,87.175,105.903
8298,82.202,94.286
8298,17.559,32.708
8299,61.411,54.795
8299,54.876,45.313
8300,21.086,150.776
8300,23.043,90.952
8301,20.116,0.997
8301,34.48,179.938
8302,77.869,158.791
8302,37.977,154.566
8303,1.113,24.71
8303,56.465,141.583
8304,63.651,172.407
8304,32.311,152.194
8305,82.925,7.708
8305,27.209,66.023
8306,23.135,2.632
8306,68.772,1.147
8307,16.092,142.989
8307,89.777,155.765
8308,46.197,50.965
8308,21.438,23.366
8309,71.872,163.103
8309,19.186,9.927
8310,36.674,15.156
8310,63.991,10.53
8311,73.604,109.387
