0,41.974766,-121.902153
1,41.988075,-121.89679
2,41.998032,-121.889603
3,42.008739,-121.886681
4,41.970314,-121.915062
5,41.973942,-121.910088
6,41.970314,-121.915062
7,41.969482,-121.916199
8,41.970314,-121.915062
9,41.968456,-121.903198
10,41.969482,-121.916199
11,41.967587,-121.918793
12,41.968456,-121.903198
13,41.967625,-121.897881
14,41.895241,-122.553284
15,41.903084,-122.542992
16,41.895241,-122.553284
17,41.912502,-122.560463
18,41.895241,-122.553284
19,41.892521,-122.552147
20,41.903084,-122.542992
21,41.915726,-122.546921
22,41.915726,-122.546921
23,41.907001,-122.520287
24,41.907001,-122.520287
25,41.906689,-122.503967
26,41.906689,-122.503967
27,41.911068,-122.472076
28,41.911068,-122.472076
29,41.914925,-122.463829
30,41.914925,-122.463829
31,41.92387,-122.454803
32,41.92387,-122.454803
33,41.946377,-122.440536
34,41.946377,-122.440536
35,41.956013,-122.440498
36,41.956013,-122.440498
37,41.969555,-122.444801
38,41.969555,-122.444801
39,41.97747,-122.442436
40,41.97747,-122.442436
41,41.98436,-122.43322
42,41.98436,-122.43322
43,41.98502,-122.42466
44,41.98502,-122.42466
45,41.983322,-122.412811
46,41.983322,-122.412811
47,41.988213,-122.402168
48,41.988213,-122.402168
49,41.988567,-122.390503
50,41.988567,-122.390503
51,41.991646,-122.38401
52,41.991646,-122.38401
53,41.984219,-122.376556
54,41.984219,-122.376556
55,41.984661,-122.372299
56,41.984661,-122.372299
57,42.00124,-122.352539
58,42.00124,-122.352539
59,42.010807,-122.345123
60,42.010807,-122.345123
61,42.017231,-122.340134
62,42.012905,-122.604172
63,42.009228,-122.606087
64,42.009228,-122.606087
65,41.973843,-122.595833
66,41.973843,-122.595833
67,41.963806,-122.592934
68,41.963806,-122.592934
69,41.912502,-122.560463
70,41.892521,-122.552147
71,41.879074,-122.554909
72,41.879074,-122.554909
73,41.852474,-122.568123
74,41.852474,-122.568123
75,41.846039,-122.58165
76,41.852474,-122.568123
77,41.841068,-122.571358
78,42.001575,-121.170708
79,41.992962,-121.155724
80,41.992962,-121.155724
81,41.973145,-121.134956
82,41.973145,-121.134956
83,41.9603,-121.11747
84,41.9603,-121.11747
85,41.951584,-121.093819
86,41.951584,-121.093819
87,41.950382,-121.092003
88,41.950382,-121.092003
89,41.938805,-121.074501
90,41.938805,-121.074501
91,41.923958,-121.061203
92,41.923958,-121.061203
93,41.920101,-121.054169
94,41.920101,-121.054169
95,41.918304,-121.035004
96,41.918304,-121.035004
97,41.920048,-121.025291
98,41.920048,-121.025291
99,41.918797,-120.997559
100,41.918797,-120.997559
101,41.913082,-120.991028
102,41.913082,-120.991028
103,41.893463,-120.976509
104,41.893463,-120.976509
105,41.887257,-120.9636
106,41.887257,-120.9636
107,41.886448,-120.961922
108,41.886448,-120.961922
109,41.879074,-120.956833
110,41.879074,-120.956833
111,41.866791,-120.954468
112,41.866791,-120.954468
113,41.848732,-120.941002
114,41.848732,-120.941002
115,41.841377,-120.923027
116,41.848732,-120.941002
117,41.843918,-120.953568
118,41.851032,-124.013367
119,41.851871,-123.996857
120,41.851032,-124.013367
121,41.850655,-124.019173
122,41.851032,-124.013367
123,41.837849,-124.00415
124,41.851871,-123.996857
125,41.84885,-123.965439
126,41.84885,-123.965439
127,41.842316,-123.938553
128,41.842316,-123.938553
129,41.843346,-123.926064
130,41.843346,-123.926064
131,41.84869,-123.91436
132,41.84869,-123.91436
133,41.859707,-123.903633
134,41.859707,-123.903633
135,41.86702,-123.882622
136,41.86702,-123.882622
137,41.869293,-123.861351
138,41.869293,-123.861351
139,41.870441,-123.85907
140,41.870441,-123.85907
141,41.872967,-123.854073
142,41.872967,-123.854073
143,41.883606,-123.842049
144,41.883606,-123.842049
145,41.886963,-123.828903
146,41.886963,-123.828903
147,41.913971,-123.768227
148,41.913971,-123.768227
149,41.929516,-123.765663
150,41.929516,-123.765663
151,41.954208,-123.746162
152,41.954208,-123.746162
153,41.95512,-123.745438
154,41.95512,-123.745438
155,41.977943,-123.744003
156,41.977943,-123.744003
157,41.986324,-123.727364
158,41.986324,-123.727364
159,41.994991,-123.717239
160,41.994991,-123.717239
161,42.000217,-123.714432
162,42.000217,-123.714432
163,42.004215,-123.7164
164,41.846039,-122.58165
165,41.841614,-122.587051
166,41.841614,-122.587051
167,41.846535,-122.611794
168,41.841614,-122.587051
169,41.828518,-122.583397
170,41.877716,-122.809334
171,41.878746,-122.804764
172,41.877716,-122.809334
173,41.906887,-122.823174
174,41.877716,-122.809334
175,41.87603,-122.816803
176,41.878746,-122.804764
177,41.876537,-122.78611
178,41.876537,-122.78611
179,41.867592,-122.764664
180,41.867592,-122.764664
181,41.868587,-122.746002
182,41.868587,-122.746002
183,41.872257,-122.728844
184,41.872257,-122.728844
185,41.871635,-122.718941
186,41.871635,-122.718941
187,41.875465,-122.711617
188,41.875465,-122.711617
189,41.875103,-122.705437
190,41.875103,-122.705437
191,41.859562,-122.687073
192,41.859562,-122.687073
193,41.852329,-122.671944
194,41.852329,-122.671944
195,41.847984,-122.660439
196,41.847984,-122.660439
197,41.840649,-122.641037
198,41.840649,-122.641037
199,41.840969,-122.634933
200,41.840969,-122.634933
201,41.845882,-122.624329
202,41.845882,-122.624329
203,41.846535,-122.611794
204,41.826836,-120.758133
205,41.832542,-120.761414
206,41.826836,-120.758133
207,41.827244,-120.768753
208,41.826836,-120.758133
209,41.796745,-120.750252
210,41.832542,-120.761414
211,41.844856,-120.749924
212,41.844856,-120.749924
213,41.856468,-120.745438
214,41.856468,-120.745438
215,41.867668,-120.74614
216,41.867668,-120.74614
217,41.879444,-120.749947
218,41.879444,-120.749947
219,41.892735,-120.74987
220,41.892735,-120.74987
221,41.905422,-120.747299
222,41.905422,-120.747299
223,41.920654,-120.757156
224,41.920654,-120.757156
225,41.936382,-120.772293
226,41.936382,-120.772293
227,41.942982,-120.774429
228,41.942982,-120.774429
229,41.968315,-120.782631
230,41.968315,-120.782631
231,41.980766,-120.799713
232,41.980766,-120.799713
233,41.996441,-120.80349
234,41.996441,-120.80349
235,41.998379,-120.806999
236,41.998379,-120.806999
237,41.997528,-120.811546
238,41.997528,-120.811546
239,41.992008,-120.818581
240,41.992008,-120.818581
241,41.992626,-120.826927
242,41.992626,-120.826927
243,41.994747,-120.831673
244,41.994747,-120.831673
245,41.993435,-120.842659
246,41.993435,-120.842659
247,41.9818,-120.879417
248,41.9818,-120.879417
249,41.980022,-120.883034
250,41.980022,-120.883034
251,41.975365,-120.892517
252,41.975365,-120.892517
253,41.976318,-120.897812
254,41.976318,-120.897812
255,41.988773,-120.914307
256,41.988773,-120.914307
257,41.997417,-120.922256
258,41.997417,-120.922256
259,41.999634,-120.922523
260,41.841377,-120.923027
261,41.847977,-120.911797
262,41.847977,-120.911797
263,41.848106,-120.901993
264,41.848106,-120.901993
265,41.843536,-120.889107
266,41.843536,-120.889107
267,41.843536,-120.876534
268,41.843536,-120.876534
269,41.846451,-120.865677
270,41.846451,-120.865677
271,41.846436,-120.853409
272,41.846436,-120.853409
273,41.848499,-120.840652
274,41.848499,-120.840652
275,41.848125,-120.8256
276,41.848125,-120.8256
277,41.843636,-120.803833
278,41.843636,-120.803833
279,41.839748,-120.797142
280,41.839748,-120.797142
281,41.838078,-120.78331
282,41.838078,-120.78331
283,41.837093,-120.775192
284,41.837093,-120.775192
285,41.835178,-120.771088
286,41.835178,-120.771088
287,41.827244,-120.768753
288,41.906887,-122.823174
289,41.918583,-122.831688
290,41.918583,-122.831688
291,41.932034,-122.833298
292,41.932034,-122.833298
293,41.94846,-122.822281
294,41.94846,-122.822281
295,41.953411,-122.8283
296,41.953411,-122.8283
297,41.957382,-122.852386
298,41.957382,-122.852386
299,41.962761,-122.867378
300,41.962761,-122.867378
301,41.971096,-122.878662
302,41.971096,-122.878662
303,41.977764,-122.878403
304,41.977764,-122.878403
305,41.984913,-122.87355
306,41.984913,-122.87355
307,41.988514,-122.874817
308,41.988514,-122.874817
309,41.985836,-122.890266
310,41.985836,-122.890266
311,41.987709,-122.902153
312,41.987709,-122.902153
313,41.982887,-122.910606
314,41.982887,-122.910606
315,41.972836,-122.918243
316,41.972836,-122.918243
317,41.954723,-122.926308
318,41.954723,-122.926308
319,41.947052,-122.93232
320,41.947052,-122.93232
321,41.941559,-122.932083
322,41.941559,-122.932083
323,41.935226,-122.926231
324,41.935226,-122.926231
325,41.931999,-122.926529
326,41.931999,-122.926529
327,41.931862,-122.92067
328,41.931862,-122.92067
329,41.933449,-122.916817
330,41.932854,-122.910919
331,41.926346,-122.904121
332,41.926346,-122.904121
333,41.923668,-122.904388
334,41.923668,-122.904388
335,41.920116,-122.904739
336,41.920116,-122.904739
337,41.911354,-122.909721
338,41.911354,-122.909721
339,41.906597,-122.916946
340,41.906597,-122.916946
341,41.908157,-122.92202
342,41.908157,-122.92202
343,41.912991,-122.92588
344,41.912991,-122.92588
345,41.90876,-122.931923
346,41.90876,-122.931923
347,41.911423,-122.937721
348,41.911423,-122.937721
349,41.926456,-122.943817
350,41.926456,-122.943817
351,41.932621,-122.952744
352,41.932621,-122.952744
353,41.937092,-122.967339
354,41.937092,-122.967339
355,41.936016,-122.974312
356,41.936016,-122.974312
357,41.929718,-122.984459
358,41.929718,-122.984459
359,41.935558,-122.990883
360,41.935558,-122.990883
361,41.945114,-122.996452
362,41.943455,-123.001518
363,41.933506,-123.007004
364,41.933506,-123.007004
365,41.932568,-123.007507
366,41.932568,-123.007507
367,41.915916,-123.030457
368,41.915916,-123.030457
369,41.910564,-123.031761
370,41.910564,-123.031761
371,41.901928,-123.030281
372,41.901928,-123.030281
373,41.899357,-123.035263
374,41.899357,-123.035263
375,41.90453,-123.045311
376,41.90453,-123.045311
377,41.900848,-123.049553
378,41.900848,-123.049553
379,41.851543,-123.02861
380,41.851543,-123.02861
381,41.844593,-123.017464
382,41.844593,-123.017464
383,41.841942,-123.010674
384,41.841942,-123.010674
385,41.839977,-123.005638
386,41.839977,-123.005638
387,41.826645,-122.991951
388,41.826645,-122.991951
389,41.825802,-122.988251
390,41.826645,-122.991951
391,41.82,-123.001801
392,41.825802,-122.988251
393,41.841034,-122.961807
394,41.841034,-122.961807
395,41.848343,-122.941643
396,41.848343,-122.941643
397,41.855423,-122.908836
398,41.855423,-122.908836
399,41.857262,-122.88781
400,41.857262,-122.88781
401,41.856865,-122.865646
402,41.856865,-122.865646
403,41.852356,-122.843086
404,41.852356,-122.843086
405,41.853676,-122.835358
406,41.853676,-122.835358
407,41.868168,-122.826477
408,41.868168,-122.826477
409,41.87603,-122.816803
410,42.005322,-124.198723
411,41.973801,-124.193527
412,41.973801,-124.193527
413,41.963032,-124.196564
414,41.963032,-124.196564
415,41.959675,-124.195229
416,41.959675,-124.195229
417,41.958336,-124.193336
418,41.958336,-124.193336
419,41.949379,-124.180748
420,41.949379,-124.180748
421,41.942097,-124.158928
422,41.942097,-124.158928
423,41.938362,-124.142464
424,41.938362,-124.142464
425,41.933643,-124.133904
426,41.933643,-124.133904
427,41.923855,-124.129044
428,41.923855,-124.129044
429,41.906742,-124.127319
430,41.906742,-124.127319
431,41.889782,-124.130241
432,41.889782,-124.130241
433,41.874363,-124.13765
434,41.874363,-124.13765
435,41.861244,-124.138832
436,41.861244,-124.138832
437,41.820175,-124.14254
438,41.820175,-124.14254
439,41.80315,-124.150871
440,41.80315,-124.150871
441,41.812347,-124.130623
442,41.80315,-124.150871
443,41.795528,-124.155693
444,42.011051,-123.531036
445,42.00502,-123.530937
446,42.00502,-123.530937
447,41.99926,-123.519829
448,41.99926,-123.519829
449,41.989628,-123.519707
450,41.989628,-123.519707
451,41.978504,-123.50618
452,41.978504,-123.50618
453,41.974796,-123.4953
454,41.974796,-123.4953
455,41.967922,-123.489502
456,41.967922,-123.489502
457,41.964745,-123.486816
458,41.964745,-123.486816
459,41.944427,-123.48494
460,41.944427,-123.48494
461,41.940384,-123.487267
462,41.940384,-123.487267
463,41.937458,-123.486343
464,41.937458,-123.486343
465,41.937645,-123.475594
466,41.937645,-123.475594
467,41.923252,-123.455261
468,41.923252,-123.455261
469,41.919117,-123.443741
470,41.919117,-123.443741
471,41.898289,-123.427353
472,41.878563,-123.400017
473,41.875435,-123.398773
474,41.875435,-123.398773
475,41.87027,-123.396683
476,41.87027,-123.396683
477,41.864902,-123.386581
478,41.864902,-123.386581
479,41.849087,-123.378448
480,41.849087,-123.378448
481,41.836155,-123.375847
482,41.836155,-123.375847
483,41.801445,-123.376793
484,41.801445,-123.376793
485,41.803631,-123.370872
486,41.801445,-123.376793
487,41.795742,-123.376183
488,41.812347,-124.130623
489,41.812119,-124.12014
490,41.812119,-124.12014
491,41.819614,-124.107498
492,41.819614,-124.107498
493,41.817184,-124.085083
494,41.817184,-124.085083
495,41.812977,-124.075661
496,41.812977,-124.075661
497,41.803082,-124.06897
498,41.803082,-124.06897
499,41.801113,-124.06044
500,41.801113,-124.06044
501,41.802074,-124.056252
502,41.802074,-124.056252
503,41.816914,-124.043533
504,41.816914,-124.043533
505,41.840046,-124.033043
506,41.840046,-124.033043
507,41.846027,-124.030327
508,41.846027,-124.030327
509,41.850655,-124.019173
510,41.82,-123.001801
511,41.797977,-123.014038
512,41.797977,-123.014038
513,41.789665,-123.027328
514,41.789665,-123.027328
515,41.789093,-123.033409
516,41.789093,-123.033409
517,41.786892,-123.052223
518,41.789093,-123.033409
519,41.78437,-123.031708
520,41.788746,-122.039787
521,41.791595,-122.03595
522,41.788746,-122.039787
523,41.785984,-122.043159
524,41.788746,-122.039787
